nbhd_code,PM25_1998,PM25_1999,PM25_2000,PM25_2001,PM25_2002,PM25_2003,PM25_2004,PM25_2005,PM25_2006,PM25_2007,PM25_2008,PM25_2009,PM25_2010,PM25_2011,PM25_2012,PM25_2013,PM25_2014,PM25_2015,PMTREND
berlin_007,20.91000417,18.22950326,16.72707282,16.23054488,20.0748345,23.11858247,15.94865978,17.80716171,19.52856349,13.26834406,11.82380445,13.29785658,18.47847322,15.40491181,13.31361974,11.83285496,16.36931161,14.38968103,-3.57516773
berlin_002,21.72320903,18.75544054,17.19621221,17.18644865,20.99670627,23.70027056,16.5559346,18.88989531,20.13621927,13.64310081,12.5559346,14.00705799,19.36007529,15.96400423,14.05434655,12.63839548,16.96718033,15.19009528,-3.565600066
berlin_005,21.59629809,18.59823373,17.231188,16.98142995,21.14589886,23.97296153,16.44725381,18.70560126,19.72925236,13.54651585,12.5005444,13.89704815,19.2731067,16.14686668,13.99903218,12.44725381,17.0075006,15.14178563,-3.550303793
berlin_001,20.95942447,18.15901021,16.59842432,16.36895251,20.33991715,23.31280515,15.94866104,18.30588845,19.03835627,13.078303,12.10389851,13.45801894,18.4475884,15.44392662,13.09431869,11.93271934,15.79660453,14.51398136,-3.68238824
berlin_008,21.00797879,18.33417227,16.9255134,16.14932127,20.38999705,23.26225602,16.04685534,17.92149723,19.3094862,13.17031246,11.98990602,13.47066856,18.49093684,15.73078262,13.36619454,11.92251466,16.16768856,14.59720474,-3.604549407
berlin_009,21.56603233,18.83825788,17.30294432,16.64431312,20.88360711,23.75169864,16.32314581,18.55725926,19.46971077,13.30106995,12.64066852,14.05185744,18.9260667,15.92609273,13.58534871,12.2620467,16.18410434,15.13438159,-3.735836441
amsterdam_041,18.67159763,17.62426036,16.04733728,16.62426036,17.77071006,18.62426036,15.62426036,15.0887574,18.04733728,14.62426036,13.62426036,13.62426036,15.62426036,14.77071006,13.0887574,11.62426036,14.77071006,13.77071006,-2.975494776
amsterdam_039,17.81561822,16.80694143,15.20390456,15.9197397,17.05856833,17.81561822,14.92841649,14.80694143,17.20390456,13.9197397,12.92841649,12.9197397,14.92841649,14.05856833,12.91106291,10.92841649,14.05856833,13.05856833,-2.858057482
amsterdam_045,17.99525166,16.79249763,15.19135802,16.03846154,17.18945869,17.86277303,15.04036087,14.78490028,17.19135802,14.02896486,13.19135802,13.02706553,15.03846154,14.04036087,12.78490028,11.17996201,14.19135802,13.2345679,-2.827735784
amsterdam_046,15.90714286,14.90714286,13.69464286,13.90714286,15.14821429,15.73035714,13.45357143,12.90714286,15.69464286,12.24107143,11.69464286,10.90714286,12.90714286,12.24107143,10.90714286,9.694642857,12.69464286,11.69464286,-2.637254902
amsterdam_044,15.09768212,14.78311258,12.90066225,13.78311258,14.78311258,14.90066225,12.90066225,12.78311258,15.1705298,11.78311258,11.1705298,10.78311258,12.78311258,11.78311258,10.78311258,9.170529801,11.90066225,11.55960265,-2.533659333
amsterdam_061,18.25676721,16.63109049,15.26527456,15.6929621,16.87780356,17.64037123,14.79195669,14.63109049,17.26527456,13.45862336,13.26527456,12.63109049,14.87780356,13.82830626,12.45862336,10.78267595,13.87780356,13.39133797,-2.924200088
amsterdam_047,18.04405286,16.58370044,15.04405286,16.02643172,17.02643172,17.58370044,15.02643172,14.3160793,17.04405286,13.28524229,13.04405286,12.3160793,15.02643172,14.02643172,12.28524229,10.75881057,14.02643172,13.28524229,-2.911739701
amsterdam_051,14.86768448,14.61577608,12.86768448,13.61577608,14.61577608,14.86768448,12.61577608,12.61577608,14.9389313,11.61577608,10.9389313,10.61577608,12.61577608,11.61577608,10.61577608,8.687022901,11.61577608,11.30279898,-2.621968033
amsterdam_055,16.74610245,15.62138085,14.1247216,14.74610245,15.74610245,16.62138085,13.74610245,13.62138085,16.1247216,12.62138085,12.1247216,11.62138085,13.74610245,12.74610245,11.62138085,9.74610245,12.74610245,12.62138085,-2.789342673
amsterdam_052,15.45323741,14.76978417,13.36690647,13.76978417,14.76978417,15.45323741,12.79856115,12.76978417,15.36690647,11.76978417,11.36690647,10.76978417,12.76978417,11.79856115,10.76978417,8.798561151,11.79856115,11.45323741,-2.770192514
amsterdam_053,16.35517241,15.35517241,14.27241379,14.35517241,15.35517241,16.35517241,14.27241379,13.35517241,16.27241379,12.35517241,12.27241379,11.35517241,13.35517241,13,11.35517241,10,13.27241379,12.35517241,-2.597843492
amsterdam_021,15.53333333,15,13.53333333,14,15,15.53333333,13.53333333,13,15.53333333,12,11.53333333,11,13,12.53333333,11,9.533333333,12.53333333,11.53333333,-2.585483316
amsterdam_054,17.19371728,16.26352531,14.95811518,15.26352531,16.26352531,17.19371728,14.95811518,14.23560209,16.95811518,13.20767888,12.95811518,12.23560209,14.26352531,13.26352531,12.20767888,10.23560209,13.95811518,13.13787086,-2.757939404
amsterdam_022,16.09090909,16,14.09090909,15,16,16.09090909,14.09090909,14,16.09090909,13,12.09090909,12,14,13,12,10,13.09090909,12.09090909,-2.670044094
amsterdam_019,15.65517241,15.65517241,13.65517241,14.65517241,15.65517241,15.65517241,13.65517241,13.65517241,15.65517241,12.65517241,11.65517241,11.65517241,13.65517241,12.65517241,11.65517241,9.655172414,12.65517241,11.65517241,-2.662538699
amsterdam_020,16,16,14,15,16,16,14,14,16,13,12,12,14,13,12,10,13,12,-2.6625387
amsterdam_018,15.88888889,15.66666667,13.66666667,14.66666667,15.66666667,15.88888889,13.66666667,13.66666667,15.66666667,12.66666667,11.66666667,11.66666667,13.66666667,12.66666667,11.66666667,9.666666667,12.66666667,11.66666667,-2.717578259
amsterdam_031,15,14.55172414,13,13.55172414,14.55172414,15,13,12.55172414,15,11.55172414,11,10.55172414,12.55172414,12,10.55172414,9,12,11,-2.597772322
amsterdam_030,14.1958042,14.1958042,12.1958042,13.1958042,14.1958042,14.1958042,12.1958042,12.1958042,14.1958042,11.1958042,10.1958042,10.1958042,12.1958042,11.1958042,10.1958042,8.195804196,11.1958042,10.69230769,-2.575432825
amsterdam_029,14.20111732,14.15642458,12.20111732,13.15642458,14.15642458,14.20111732,12.20111732,12.15642458,14.20111732,11.15642458,10.20111732,10.15642458,12.15642458,11.20111732,10.15642458,8.201117318,11.20111732,10.82122905,-2.547290013
amsterdam_043,13.84839204,13.35987749,12.03675345,12.81163859,13.81163859,13.84839204,12.03675345,11.81163859,14.13476263,11,10.13476263,10,11.81163859,11,10,8.134762634,11.03675345,10.24349158,-2.432355549
amsterdam_042,14.13090129,13.40343348,12.36051502,12.81330472,13.81330472,14.13090129,12.36051502,11.42918455,14.36051502,11.27467811,10.36051502,10.08583691,11.81330472,11.27467811,10.08583691,8.360515021,11.36051502,10.36051502,-2.409479266
amsterdam_038,16.53413174,15.51976048,14.27065868,14.64311377,15.92694611,16.53413174,14.02634731,13.51976048,16.27065868,12.74251497,12.27065868,11.64311377,13.92694611,13.27065868,11.62874251,10.27065868,13.27065868,12.27065868,-2.608071785
amsterdam_034,13.47227723,13.19306931,12.01980198,12.35445545,13.51188119,13.66930693,11.96435644,11.33465347,14.03168317,10.96435644,10.03168317,9.882178218,11.33465347,11.01980198,9.511881188,8.193069307,11.01980198,10.19306931,-2.327345739
amsterdam_026,14,13.90849673,12.41503268,13,14,14.41503268,12.41503268,12,14.41503268,11,10.41503268,10,12,11.41503268,10,8.41503268,11.41503268,10.41503268,-2.515597914
amsterdam_033,13.57462687,13.51492537,12.039801,13,13.57462687,14.039801,12.039801,11.57462687,14.51492537,11,10.039801,10,11.57462687,11.039801,9.574626866,8.514925373,11.039801,10.51492537,-2.384234658
amsterdam_032,12.11823899,12.34591195,11.05377358,11.71132075,12.65345912,12.65251572,10.97515723,10.53207547,13.21446541,10.04025157,9.194339623,8.937735849,10.47232704,9.998742138,8.917610063,7.866352201,10.05377358,9.392138365,-2.161211388
amsterdam_024,14.5034642,14,12.98152425,13.33025404,14.33025404,14.61431871,12.98152425,12.33025404,14.98152425,11.33025404,10.98152425,10.33025404,12.33025404,11.61431871,10,8.981524249,11.61431871,10.98152425,-2.535362995
amsterdam_023,14.24716981,14.18679245,12.51886792,13.24716981,14.24716981,14.27735849,12.39811321,12.24716981,14.51886792,11.24716981,10.51886792,10.24716981,12.24716981,11.27735849,10.18679245,8.518867925,11.39811321,10.70566038,-2.557801272
amsterdam_025,14.02453988,14,12.2208589,13,14,14.02453988,12.2208589,12,14.2208589,11,10.2208589,10,12,11.02453988,10,8.220858896,11.02453988,10.2208589,-2.630629262
amsterdam_028,14,14,12,13,14,14,12,12,14,11,10,10,12,11,10,8,11,10,-2.6625387
amsterdam_027,15.31496063,14.31496063,13.15748031,13.31496063,14.31496063,15.31496063,13.15748031,12.31496063,15.15748031,11.31496063,11.15748031,10.31496063,12.31496063,12.15748031,10.31496063,9.157480315,12.15748031,11.15748031,-2.579816843
amsterdam_015,15.90650407,14.90650407,13.66260163,14.21138211,15.6300813,15.90650407,13.66260163,13.21138211,15.66260163,12.21138211,11.66260163,11.21138211,13.21138211,12.66260163,10.90650407,9.662601626,12.66260163,11.66260163,-2.684059503
amsterdam_017,16.67857143,16,14,15,16,16.67857143,14,14,16,13,12,12,14,13,12,10,13,12,-2.830605927
amsterdam_016,16.68715084,15.68715084,14,14.68715084,16,16.68715084,14,13.68715084,16,12.68715084,12,11.68715084,13.68715084,13,11.68715084,10,13,12,-2.816587971
amsterdam_014,16.05128205,15.05128205,14,14.05128205,16,16.05128205,14,13.05128205,16,12.05128205,12,11.05128205,13.05128205,13,11.05128205,10,13,12,-2.626286682
amsterdam_013,15.78860294,14.99264706,13.78860294,14,15.24080882,15.78860294,13.78860294,13,15.78860294,12,11.24080882,11,13,12.24080882,10.99264706,9.240808824,12.24080882,11.99264706,-2.760995265
amsterdam_012,16.02877698,15.02877698,14.02877698,14.02877698,15.17266187,16.02877698,14.02877698,13.02877698,16.02877698,12.02877698,11.17266187,11.02877698,13.02877698,12.17266187,11.02877698,9.143884892,12.17266187,12.02877698,-2.888685956
amsterdam_011,13.36687853,13.33580508,12.2886064,12.82085687,13.70103578,13.81191149,12.02271657,11.45327213,14.14959981,10.93926554,10.06814972,9.810969868,11.47210452,11.01565443,9.78990113,8.543667608,11.03248588,10.08580508,-2.387247369
amsterdam_089,18.25242718,17.22418358,15.8940865,16.22418358,17.7537511,18.19947043,15.7537511,15.06266549,17.84201236,13.87378641,13.12180053,12.97528685,15.22418358,14.27625772,12.87378641,11.06266549,14.7890556,13.87025596,-2.95659714
amsterdam_083,19.24022346,18.30586592,16.61731844,17.31145251,18.3952514,19.30586592,16.3952514,15.90502793,18.45111732,14.45111732,13.94413408,13.61731844,16.30586592,14.96648045,13.45111732,11.78910615,15.45111732,14.45111732,-3.148583748
amsterdam_084,17.4907919,16.89042357,15.34438306,16.08747698,17.08747698,17.86095764,15.14640884,14.7145488,17.34438306,13.39594843,13.08747698,12.34438306,15.05801105,14.08747698,12.34438306,11.08747698,14.34438306,13.34438306,-2.834404285
amsterdam_036,13.3972468,13.3972468,12.01769912,12.42084562,13.3972468,13.81415929,11.8820059,11.3972468,14.39331367,10.66666667,10.39331367,9.420845624,11.3972468,11.01769912,9.420845624,8.420845624,11.01769912,10.3972468,-2.30991615
amsterdam_037,16.23022185,15.48514023,14.43197991,14.63499372,16.18836333,16.43197991,13.64503977,13.48514023,16.43197991,12.63331938,11.97697781,11.65173713,13.55002093,13.33696107,11.53830054,10.13687735,13.41356216,12.46672248,-2.57047588
amsterdam_035,12.9261745,12.9261745,11.39261745,12.20637584,12.9261745,12.9261745,11.39261745,10.9261745,13.69295302,10.39261745,9.69295302,9.39261745,10.9261745,10.39261745,9.206375839,8.206375839,10.39261745,9.926174497,-2.241759651
amsterdam_040,17.8677686,16.8677686,15.8677686,15.8677686,17,17.8677686,14.8677686,14.8677686,17.8677686,13.8677686,12.8677686,12.8677686,14.8677686,14,12.8677686,10.8677686,14,13,-3.011027814
amsterdam_085,19.35218094,18.37156704,16.85298869,17.37156704,18.37156704,19.36510501,16.37156704,16.03877221,18.37156704,14.85298869,14.37156704,13.85298869,16.37156704,15.15347334,13.85298869,11.98061389,15.85298869,14.47980614,-3.030804704
amsterdam_006,16.28832117,15.28832117,14.01459854,14.28832117,16.01459854,16.28832117,14.01459854,13.28832117,16.01459854,12.28832117,12.01459854,11.28832117,13.28832117,13.01459854,11.28832117,10,13.01459854,12.01459854,-2.69481669
amsterdam_088,18.27448454,17.40206186,15.64304124,16.31958763,17.40206186,18.27448454,15.40206186,15.16623711,17.40206186,13.81701031,13.31958763,13.11984536,15.40206186,14.31443299,13.11984536,11.26804124,14.64304124,13.81701031,-2.865492645
amsterdam_078,16.16666667,15.69348659,13.83141762,14.68582375,15.80076628,16.16666667,13.90038314,13.62452107,15.99233716,12.62452107,11.78544061,11.62452107,13.69348659,12.68582375,11.62452107,9.785440613,12.90038314,12.62452107,-2.621219491
amsterdam_079,14.45656192,14.14787431,12.64695009,13.14787431,14.14787431,14.45656192,12.99260628,12.11829945,15.03696858,11.17005545,10.99260628,10.11829945,12.14787431,11.14787431,10.11829945,8.992606285,11.99260628,11.11090573,-2.423253959
amsterdam_090,14.1509434,14.1509434,12.1509434,13.1509434,14.1509434,14.1509434,12.41886792,12.1509434,14.41886792,11.1509434,10.41886792,10.1509434,12.1509434,11.1509434,10.1509434,8.418867925,11.41886792,10.83773585,-2.472924822
amsterdam_082,13.05960265,12.98013245,11.05960265,11.98013245,12.98013245,13.05960265,11.84768212,10.92715232,13.84768212,10.50331126,9.847682119,8.927152318,10.98013245,9.98013245,8.927152318,7.847682119,10.84768212,9.927152318,-2.304622093
amsterdam_081,13.45,13.45,12,12.45,13.45,13.45,12.45,11.45,14.45,10.45,10.45,9.45,11.45,10.45,9.45,8.45,11.45,10.45,-2.302889577
amsterdam_092,15.23460411,15.17595308,13.17595308,14.17595308,15.17595308,15.23460411,13.43108504,12.86217009,15.43108504,11.80351906,11.17595308,10.86217009,13.17595308,12.17595308,10.86217009,9.431085044,12.17595308,11.80351906,-2.594475667
amsterdam_087,13.65384615,13.65384615,11.88811189,12.65384615,13.65384615,13.65384615,12.61188811,11.61188811,14.61188811,10.70979021,10.02797203,9.611888112,11.65384615,10.65384615,9.611888112,8.611888112,11.02797203,10.61188811,-2.392236245
amsterdam_091,17.84044715,17.2296748,14.52896341,15.50050813,16.50254065,17.50304878,14.92276423,14.1875,16.92276423,13.0777439,12.65955285,12.09603659,14.74949187,13.25813008,12.37957317,10.54065041,13.94512195,13.01778455,-2.976976305
amsterdam_086,12,12,10,11,12,12,11,10,13,10,9,8,10,9,8,7,10,9,-2.21878225
amsterdam_080,12,12,10,11,12,12,11,10,13,10,9,8,10,9,8,7,10,9,-2.21878225
amsterdam_069,16.99247177,16.23337516,14.43036386,14.9272271,16.46549561,16.64366374,14.53324969,13.9272271,16.57340025,12.86198243,12.49309912,11.86198243,14.23337516,12.93224592,11.86198243,10.25595985,13.63864492,12.67879548,-2.789265215
amsterdam_010,18.46034816,17.16827853,15.54545455,16.16827853,17.79883946,17.83752418,15.54545455,15.16827853,17.79883946,13.83752418,13.29206963,12.83752418,15.35976789,14.16827853,12.83752418,11.16827853,14.79883946,13.83752418,-2.898040413
amsterdam_009,20,18,16.39304813,17,18.47860963,19,16,16,18.47860963,15,14,14,16.47860963,15,14,12,15.47860963,15,-2.903677091
amsterdam_065,20,18,16,17,18.60869565,19,16,16,18.93675889,15,14,14,16.28063241,15,14,12,15.93675889,15,-2.811137353
amsterdam_067,19.71014493,18.11594203,16,16.71014493,18.63285024,18.71014493,16.11594203,15.71014493,18.71014493,14.71014493,14,13.71014493,16,14.71014493,13.71014493,11.71014493,15.71014493,14.71014493,-2.94416775
amsterdam_068,18.85748792,17.72222222,15.61594203,16.24154589,17.69323671,18.29951691,15.72222222,15.24154589,17.72222222,14.24154589,13.61594203,13.24154589,15.64492754,14.29951691,13.24154589,11.24154589,15.24154589,14.24154589,-2.842464217
amsterdam_070,18.08350305,17.34317719,14.99898167,15.48879837,17.16904277,17.58961303,15.32688391,14.45213849,17.32688391,13.33910387,13.18940937,12.34317719,15.33910387,13.60590631,12.48879837,10.85743381,14.33910387,13.45213849,-2.901452144
amsterdam_075,19.5877551,18.3444898,15.89306122,16.67836735,18.16244898,18.89306122,16.3444898,15.5877551,18.42857143,14.5877551,14,13.5877551,16.18204082,14.67836735,13.67836735,11.67836735,15.5844898,14.5877551,-2.960914891
amsterdam_076,19.27521008,18,16,16.82563025,18,19,16,15.27521008,18,14.27521008,14,13.27521008,16,14.82563025,13.82563025,11.82563025,15,14.27521008,-2.972244626
amsterdam_074,19.87319885,18,16,17,18,19,16,15.96541787,18.46541787,14.87319885,14,13.87319885,16,15,14,12,15.46541787,14.87319885,-2.849754493
amsterdam_066,19.63190184,18,16,17,18,19,16,16,18,14.63190184,14,13.63190184,16,15,14,12,15,14.63190184,-2.933009174
amsterdam_064,19.5794702,18,16,17,18.17218543,19,16,16,18.17218543,14.5794702,14,13.5794702,16.17218543,15,14,12,15.17218543,14.5794702,-2.914932442
amsterdam_077,19.23674655,17.75090777,15.7654321,16.55991285,17.77124183,18.55991285,15.77124183,15.53957879,17.91866376,14.27087872,13.77124183,13.27087872,15.84604212,14.55991285,13.55991285,11.55991285,14.99346405,14.27087872,-2.918543102
amsterdam_059,19.81234568,18,16,17,18,19,16,16,18,14.81234568,14,13.81234568,16.57777778,15,14,12,15.57777778,14.81234568,-2.790658563
amsterdam_058,19.89565217,18,16,17,18,19,16,16,18,14.89565217,14,13.89565217,16.65217391,15,14,12,15.65217391,14.89565217,-2.768609504
amsterdam_063,19.37086093,18,16,17,18,19,16,16,18,14.37086093,14,13.37086093,16,15,14,12,15,14.37086093,-2.949172698
amsterdam_050,20,18,16,17,18,19,16,16,18,14.94871795,14,14,16.33333333,15,14,12,15.33333333,15,-2.835066551
amsterdam_049,19.58744395,17.89237668,15.89237668,16.89237668,17.89237668,18.89237668,15.89237668,15.69506726,17.89237668,14.39461883,13.89237668,13.69506726,15.89237668,14.89237668,13.69506726,11.69506726,14.89237668,14.69506726,-2.949413896
amsterdam_057,19.80285036,18,16,17,18,19,16,15.80285036,18,14.80285036,14,13.80285036,16.14251781,15,13.80285036,11.80285036,15.14251781,14.80285036,-2.93279307
amsterdam_048,19.17777778,17.58888889,15.58888889,16.58888889,17.58888889,18.58888889,15.58888889,15.58888889,17.58888889,14.16296296,13.58888889,13.58888889,15.58888889,14.58888889,13.58888889,11.58888889,14.58888889,14.58888889,-2.842487483
amsterdam_008,18.67896679,17.44280443,15.50184502,16.44280443,17.50184502,18.33948339,15.44280443,15.23616236,17.50184502,13.70848708,13.44280443,13.23616236,15.50184502,14.44280443,12.94464945,11.23616236,14.50184502,13.84132841,-2.970993797
amsterdam_004,18.604,17.572,15.604,16.572,17.604,18.572,15.572,15.032,17.604,13.604,13.572,13.032,15.604,14.572,12.604,11.032,14.604,13.604,-3.114014448
amsterdam_005,18.97770701,17.25477707,16.10191083,16.25477707,18.10191083,18.25477707,15.91082803,15.1910828,18.10191083,14.10191083,13.7866242,13.1910828,15.44585987,14.25477707,13.1910828,11.1910828,15.10191083,14.10191083,-2.980615647
amsterdam_002,17.60784314,16.56078431,14.85882353,15.56078431,16.85882353,17.56078431,14.85882353,14.51372549,16.90588235,13.09411765,12.85882353,12.51372549,14.81176471,13.81176471,12.43529412,10.76470588,13.85882353,12.90588235,-2.840405511
amsterdam_001,18.1509434,17.0754717,15.1509434,16.0754717,17.1509434,18.0754717,15.1509434,15,17.1509434,13.1509434,13.1509434,13,15.0754717,14.0754717,13,11,14.1509434,13.1509434,-2.947796796
amsterdam_003,17.03292181,16.03292181,14.85185185,15.03292181,16.85185185,17.03292181,14.85185185,14.03292181,16.85185185,12.88477366,12.85185185,12.03292181,14.73662551,13.85185185,11.90123457,10.85185185,13.85185185,12.85185185,-2.630772041
amsterdam_007,16.54987212,15.69309463,14.0511509,14.69309463,16.0511509,16.54987212,14.0511509,13.69309463,16.0511509,12.69309463,12.0511509,11.69309463,13.74424552,13.0511509,11.69309463,10.0511509,13.0511509,12.0511509,-2.763890317
amsterdam_056,18.07960199,16.27860697,15.13930348,16.07960199,17.07960199,17.27860697,15.13930348,14.13930348,17.13930348,13.13930348,13.13930348,12.13930348,15.07960199,14.07960199,12.13930348,10.94029851,14.13930348,13.13930348,-2.87304448
amsterdam_060,18.12269939,16.24539877,15.12269939,16.12269939,17.12269939,17.24539877,15.12269939,14.12269939,17.12269939,13.12269939,13.12269939,12.12269939,15.12269939,14.12269939,12.12269939,11,14.12269939,13.12269939,-2.871976042
amsterdam_062,19.54442877,17.61212976,15.91537377,16.651622,17.77574048,18.61212976,15.77574048,15.54442877,17.91537377,14.18476728,13.91537377,13.54442877,15.977433,14.651622,13.54442877,11.58392102,14.977433,14.18476728,-2.966532319
amsterdam_093,19.43266606,17.51046406,15.32757052,16.0400364,17.21565059,18.4599636,15.51046406,14.91674249,17.51046406,14.18698817,13.51046406,12.69017288,15.5377616,14.0400364,13.4599636,11.23748863,14.51046406,13.91674249,-3.003119451
amsterdam_097,19.48609865,17.50762332,15.2,16.2,17.2,18.48609865,15.50044843,14.84663677,17.50044843,14.2,13.27533632,12.84663677,15.84663677,14.06098655,13.26098655,11.2,14.50762332,13.84663677,-3.025910859
amsterdam_094,18.2490566,17,14.70867925,15.2490566,16.70867925,17.39622642,15,14.2490566,17,13.39622642,13,12.24301887,15.08679245,13.2490566,12.70867925,10.70867925,14.03320755,13.2490566,-2.86774539
amsterdam_095,18,16.96466431,14.51766784,15,16.36749117,17.17078916,14.901649,14,16.9623086,13,12.901649,12,14.9623086,13,12.36749117,10.51766784,13.96466431,13,-2.873993686
amsterdam_099,18.26360726,17.22518677,14.5506937,15.22518677,16.33511206,17.5506937,14.74919957,14.00426894,16.75346852,13.4791889,12.74919957,12.00426894,15.00426894,13.22518677,12.5506937,10.74919957,14.00426894,13.00426894,-2.921979444
